"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"      DATE    DECIMAL_YEAR
   2.83389090960E+03   2.87679000000E+03       04N01E16N02S    2013-12-12    2013.94520548
   2.83386649787E+03   2.87673000000E+03       04N01E16N02S    2014-01-09    2014.02191781
   2.83385932252E+03   2.87673000000E+03       04N01E16N02S    2014-02-03    2014.09041096
   2.83382775917E+03   2.87668000000E+03       04N01E16N02S    2014-03-21    2014.21643836
   2.83381568923E+03   2.87675000000E+03       04N01E16N02S    2014-04-04    2014.25479452
   2.83377325038E+03   2.87668000000E+03       04N01E16N02S    2014-05-13    2014.36164384
   2.83374467520E+03   2.87670000000E+03       04N01E16N02S    2014-06-03    2014.41917808
   2.83368920316E+03   2.87661000000E+03       04N01E16N02S    2014-07-14    2014.53150685
   2.83365917042E+03   2.87662000000E+03       04N01E16N02S    2014-08-06    2014.59452055
   2.83359722893E+03   2.87659000000E+03       04N01E16N02S    2014-09-23    2014.72602740
   2.83354355977E+03   2.87656000000E+03       04N01E16N02S    2014-11-17    2014.87671233
   2.83352193294E+03   2.87658000000E+03       04N01E16N02S    2014-12-09    2014.93698630
   2.83347952374E+03   2.87649000000E+03       04N01E16N02S    2015-01-21    2015.05479452
   2.83345126236E+03   2.87651000000E+03       04N01E16N02S    2015-02-17    2015.12876712
   2.83343769036E+03   2.87643000000E+03       04N01E16N02S    2015-03-02    2015.16438356
   2.83314543089E+03   2.87636000000E+03       04N01E16N02S    2015-09-29    2015.74246575
   2.83297366162E+03   2.87625000000E+03       04N01E16N02S    2016-01-20    2016.05191257
   2.83288017709E+03   2.87622000000E+03       04N01E16N02S    2016-03-02    2016.16666667
   2.83267554450E+03   2.87609000000E+03       04N01E16N02S    2016-07-13    2016.53005464
   2.83250195820E+03   2.87615000000E+03       04N01E16N02S    2016-10-20    2016.80054645
   2.82360311468E+03   2.83700000000E+03       04N01E17L01S    1987-07-28    1987.56986301
   2.82270386307E+03   2.83462000000E+03       04N01E17L01S    1988-05-12    1988.36065574
   2.82246658153E+03   2.83288000000E+03       04N01E17L01S    1989-07-25    1989.56164384
   2.82207418068E+03   2.83183000000E+03       04N01E17L01S    1990-05-22    1990.38630137
   2.82047622626E+03   2.81945000000E+03       04N01E17L01S    1992-06-04    1992.42349727
   2.82108604894E+03   2.82837000000E+03       04N01E17L01S    1993-05-18    1993.37534247
   2.82145785486E+03   2.82668000000E+03       04N01E17L01S    1994-05-16    1994.36986301
   2.82005907269E+03   2.82442000000E+03       04N01E17L01S    1996-05-14    1996.36612022
   2.81908520742E+03   2.83976000000E+03       04N01E17L01S    1997-03-26    1997.23013699
   2.81865891154E+03   2.82201000000E+03       04N01E17L01S    1998-04-06    1998.26027397
   2.87232666997E+03   2.89087000000E+03       04N01E17Q01S    1954-03-19    1954.21095890
   2.82898839689E+03   2.82360000000E+03       04N01E18C02S    1994-08-03    1994.58630137
   2.82788585860E+03   2.82212000000E+03       04N01E18C02S    1996-04-15    1996.28688525
   2.87301328209E+03   2.89790000000E+03       04N01E20E01S    1994-10-07    1994.76438356
   2.87219085987E+03   2.90510000000E+03       04N01E20E01S    1996-04-16    1996.28961749
   2.87110088433E+03   2.90720000000E+03       04N01E20E01S    1998-03-10    1998.18630137
   2.87109899554E+03   2.89393000000E+03       04N01E20E01S    1998-03-12    1998.19178082
   2.87038117142E+03   2.89395000000E+03       04N01E20E01S    2000-03-08    2000.18306011
   2.86968483128E+03   2.90820000000E+03       04N01E20E01S    2002-03-13    2002.19452055
   2.86895765503E+03   2.90646000000E+03       04N01E20E01S    2004-03-04    2004.17213115
   2.86755858299E+03   2.90000000000E+03       04N01E20E01S    2006-04-11    2006.27397260
   2.86619339032E+03   2.90210000000E+03       04N01E20E01S    2008-04-16    2008.28961749
   2.86501094497E+03   2.90378000000E+03       04N01E20E01S    2010-03-10    2010.18630137
   2.86263890396E+03   2.90090000000E+03       04N01E20E01S    2014-03-07    2014.17808219
   2.86142289131E+03   2.89905000000E+03       04N01E20E01S    2016-03-14    2016.19945355
   2.85871536082E+03   2.89445000000E+03       04N01E22A01S    2008-04-16    2008.28961749
   2.85917003845E+03   2.89002000000E+03       04N01E22A01S    2010-03-10    2010.18630137
   2.86172861055E+03   2.89918000000E+03       04N01E22A01S    2012-03-27    2012.23497268
   2.85486471169E+03   2.89303000000E+03       04N01E22A01S    2014-03-03    2014.16712329
   2.85585619173E+03   2.89047000000E+03       04N01E22A01S    2016-03-14    2016.19945355
   2.83450230257E+03   2.76373000000E+03       04N01E23K01S    1994-10-05    1994.75890411
   2.83446192330E+03   2.76380000000E+03       04N01E23K01S    1994-10-25    1994.81369863
   2.83439382318E+03   2.76442000000E+03       04N01E23K01S    1994-11-29    1994.90958904
   2.83435393757E+03   2.76494000000E+03       04N01E23K01S    1994-12-20    1994.96712329
   2.83444478216E+03   2.76611000000E+03       04N01E23K01S    1995-01-24    1995.06301370
   2.83445644964E+03   2.76611000000E+03       04N01E23K01S    1995-01-25    1995.06575342
   2.83487038954E+03   2.76666000000E+03       04N01E23K01S    1995-02-28    1995.15890411
   2.83511236468E+03   2.76686000000E+03       04N01E23K01S    1995-03-30    1995.24109589
   2.83506439108E+03   2.76668000000E+03       04N01E23K01S    1995-04-25    1995.31232877
   2.83480758770E+03   2.76607000000E+03       04N01E23K01S    1995-05-25    1995.39452055
   2.83472052159E+03   2.76454000000E+03       04N01E23K01S    1995-06-06    1995.42739726
   2.83460928126E+03   2.76507000000E+03       04N01E23K01S    1995-06-27    1995.48493151
   2.83451829853E+03   2.76414000000E+03       04N01E23K01S    1995-07-25    1995.56164384
   2.83445114399E+03   2.76293000000E+03       04N01E23K01S    1995-08-29    1995.65753425
   2.83441427896E+03   2.76266000000E+03       04N01E23K01S    1995-09-25    1995.73150685
   2.83437383988E+03   2.76288000000E+03       04N01E23K01S    1995-10-30    1995.82739726
   2.83434374673E+03   2.76281000000E+03       04N01E23K01S    1995-11-27    1995.90410959
   2.83432171876E+03   2.76419000000E+03       04N01E23K01S    1995-12-18    1995.96164384
   2.83453223815E+03   2.76542000000E+03       04N01E23K01S    1996-01-31    1996.08196721
   2.83486777080E+03   2.76569000000E+03       04N01E23K01S    1996-02-29    1996.16120219
   2.83505617791E+03   2.76609000000E+03       04N01E23K01S    1996-03-29    1996.24043716
   2.83476770330E+03   2.76603000000E+03       04N01E23K01S    1996-04-29    1996.32513661
   2.83433720373E+03   2.76600000000E+03       04N01E23K01S    1996-05-29    1996.40710383
   2.83403813738E+03   2.76527000000E+03       04N01E23K01S    1996-07-03    1996.50273224
   2.83390718523E+03   2.76447000000E+03       04N01E23K01S    1996-07-31    1996.57923497
   2.83383771083E+03   2.76401000000E+03       04N01E23K01S    1996-08-22    1996.63934426
   2.83375020055E+03   2.76339000000E+03       04N01E23K01S    1996-09-27    1996.73770492
   2.83369771916E+03   2.76334000000E+03       04N01E23K01S    1996-10-22    1996.80601093
   2.83362682819E+03   2.76375000000E+03       04N01E23K01S    1996-11-27    1996.90437158
   2.83388754171E+03   2.76518000000E+03       04N01E23K01S    1997-01-31    1997.08219178
   2.83429062272E+03   2.76562000000E+03       04N01E23K01S    1997-02-28    1997.15890411
   2.83449876075E+03   2.76557000000E+03       04N01E23K01S    1997-03-28    1997.23561644
   2.83421477605E+03   2.76516000000E+03       04N01E23K01S    1997-04-30    1997.32602740
   2.83378914601E+03   2.76444000000E+03       04N01E23K01S    1997-05-29    1997.40547945
   2.83347777680E+03   2.76359000000E+03       04N01E23K01S    1997-07-01    1997.49589041
   2.83330901816E+03   2.76337000000E+03       04N01E23K01S    1997-07-31    1997.57808219
   2.83318058542E+03   2.76224000000E+03       04N01E23K01S    1997-09-02    1997.66849315
   2.83310601026E+03   2.76230000000E+03       04N01E23K01S    1997-09-25    1997.73150685
   2.83297962698E+03   2.76270000000E+03       04N01E23K01S    1997-11-07    1997.84931507
   2.83292659976E+03   2.76325000000E+03       04N01E23K01S    1997-11-26    1997.90136986
   2.83283088079E+03   2.76413000000E+03       04N01E23K01S    1998-01-05    1998.01095890
   2.83321912979E+03   2.76446000000E+03       04N01E23K01S    1998-01-30    1998.07945205
   2.83381944003E+03   2.76515000000E+03       04N01E23K01S    1998-03-02    1998.16438356
   2.83411173612E+03   2.76564000000E+03       04N01E23K01S    1998-03-27    1998.23287671
   2.83409245819E+03   2.76544000000E+03       04N01E23K01S    1998-04-23    1998.30684932
   2.83376639986E+03   2.76517000000E+03       04N01E23K01S    1998-05-26    1998.39726027
   2.83361494154E+03   2.76516000000E+03       04N01E23K01S    1998-06-16    1998.45479452
   2.83356837152E+03   2.76232000000E+03       04N01E23K01S    1998-06-25    1998.47945205
   2.83345757098E+03   2.76365000000E+03       04N01E23K01S    1998-07-28    1998.56986301
   2.83340872513E+03   2.76290000000E+03       04N01E23K01S    1998-08-24    1998.64383562
   2.83337046486E+03   2.76261000000E+03       04N01E23K01S    1998-09-26    1998.73424658
   2.83334659475E+03   2.76309000000E+03       04N01E23K01S    1998-10-23    1998.80821918
   2.83332263855E+03   2.76314000000E+03       04N01E23K01S    1998-11-23    1998.89315068
   2.83330271493E+03   2.76372000000E+03       04N01E23K01S    1998-12-21    1998.96986301
   2.83343854901E+03   2.76423000000E+03       04N01E23K01S    1999-01-21    1999.05479452
   2.83393913710E+03   2.76454000000E+03       04N01E23K01S    1999-02-23    1999.14520548
   2.83423992969E+03   2.76496000000E+03       04N01E23K01S    1999-03-29    1999.23835616
   2.83412463219E+03   2.76478000000E+03       04N01E23K01S    1999-04-26    1999.31506849
   2.83380332221E+03   2.76438000000E+03       04N01E23K01S    1999-05-26    1999.39726027
   2.83357255232E+03   2.76370000000E+03       04N01E23K01S    1999-06-28    1999.48767123
   2.83346406965E+03   2.76329000000E+03       04N01E23K01S    1999-07-27    1999.56712329
   2.83338601910E+03   2.76251000000E+03       04N01E23K01S    1999-08-30    1999.66027397
   2.83333668003E+03   2.76195000000E+03       04N01E23K01S    1999-09-28    1999.73972603
   2.83329311687E+03   2.76266000000E+03       04N01E23K01S    1999-10-27    1999.81917808
   2.83324356648E+03   2.76341000000E+03       04N01E23K01S    1999-12-01    1999.91506849
   2.83321719590E+03   2.76375000000E+03       04N01E23K01S    1999-12-20    1999.96712329
   2.83335826538E+03   2.76424000000E+03       04N01E23K01S    2000-01-26    2000.06830601
   2.83372948137E+03   2.76441000000E+03       04N01E23K01S    2000-02-29    2000.16120219
   2.83388265921E+03   2.76467000000E+03       04N01E23K01S    2000-03-24    2000.22677596
   2.83374195328E+03   2.76177000000E+03       04N01E23K01S    2000-04-26    2000.31693989
   2.83342490898E+03   2.76126000000E+03       04N01E23K01S    2000-05-23    2000.39071038
   2.83314861243E+03   2.76367000000E+03       04N01E23K01S    2000-06-27    2000.48633880
   2.83302515618E+03   2.76287000000E+03       04N01E23K01S    2000-07-26    2000.56557377
   2.83294674227E+03   2.76157000000E+03       04N01E23K01S    2000-08-23    2000.64207650
   2.83288465721E+03   2.76152000000E+03       04N01E23K01S    2000-09-21    2000.72131148
   2.83282516120E+03   2.76139000000E+03       04N01E23K01S    2000-10-23    2000.80874317
   2.83276425215E+03   2.76249000000E+03       04N01E23K01S    2000-11-27    2000.90437158
   2.83272705911E+03   2.76235000000E+03       04N01E23K01S    2000-12-19    2000.96448087
   2.83296615161E+03   2.76315000000E+03       04N01E23K01S    2001-01-30    2001.07945205
   2.83343508003E+03   2.76439000000E+03       04N01E23K01S    2001-03-07    2001.17808219
   2.83367977968E+03   2.76469000000E+03       04N01E23K01S    2001-04-02    2001.24931507
   2.83350345210E+03   2.76402000000E+03       04N01E23K01S    2001-05-10    2001.35342466
   2.83334519161E+03   2.76354000000E+03       04N01E23K01S    2001-05-31    2001.41095890
   2.83320186739E+03   2.76271000000E+03       04N01E23K01S    2001-06-28    2001.48767123
   2.83310811552E+03   2.76207000000E+03       04N01E23K01S    2001-08-01    2001.58082192
   2.83306065527E+03   2.76194000000E+03       04N01E23K01S    2001-08-29    2001.65753425
   2.83304769535E+03   2.76327000000E+03       04N01E23K01S    2002-01-25    2002.06575342
   2.83346373274E+03   2.76362000000E+03       04N01E23K01S    2002-03-21    2002.21643836
   2.83247040578E+03   2.76248000000E+03       04N01E23K01S    2002-07-03    2002.50136986
   2.83223334244E+03   2.76157000000E+03       04N01E23K01S    2002-09-04    2002.67397260
   2.83200464243E+03   2.76309000000E+03       04N01E23K01S    2003-01-10    2003.02465753
   2.83278112577E+03   2.76409000000E+03       04N01E23K01S    2003-03-13    2003.19452055
   2.83295040806E+03   2.76427000000E+03       04N01E23K01S    2003-04-04    2003.25479452
   2.83279735936E+03   2.76427000000E+03       04N01E23K01S    2003-04-29    2003.32328767
   2.83243524722E+03   2.76414000000E+03       04N01E23K01S    2003-06-03    2003.41917808
   2.83225528611E+03   2.76352000000E+03       04N01E23K01S    2003-07-01    2003.49589041
   2.83221172961E+03   2.76333000000E+03       04N01E23K01S    2003-07-11    2003.52328767
   2.83217274726E+03   2.76297000000E+03       04N01E23K01S    2003-07-22    2003.55342466
   2.83212515637E+03   2.76281000000E+03       04N01E23K01S    2003-08-08    2003.60000000
   2.83206771285E+03   2.76244000000E+03       04N01E23K01S    2003-09-04    2003.67397260
   2.83200046178E+03   2.76240000000E+03       04N01E23K01S    2003-10-15    2003.78630137
   2.83193941520E+03   2.76293000000E+03       04N01E23K01S    2003-11-26    2003.90136986
   2.83193756068E+03   2.76479000000E+03       04N01E23K01S    2004-01-14    2004.03551913
   2.83249297888E+03   2.76438000000E+03       04N01E23K01S    2004-02-23    2004.14480874
   2.83277644658E+03   2.76463000000E+03       04N01E23K01S    2004-04-01    2004.24863388
   2.83254623913E+03   2.76446000000E+03       04N01E23K01S    2004-05-06    2004.34426230
   2.83235308638E+03   2.76419000000E+03       04N01E23K01S    2004-05-28    2004.40437158
   2.83217759475E+03   2.76375000000E+03       04N01E23K01S    2004-06-29    2004.49180328
   2.83213236199E+03   2.76357000000E+03       04N01E23K01S    2004-07-13    2004.53005464
   2.83208022506E+03   2.76311000000E+03       04N01E23K01S    2004-08-05    2004.59289617
   2.83202478410E+03   2.76261000000E+03       04N01E23K01S    2004-09-13    2004.69945355
   2.83200564503E+03   2.76269000000E+03       04N01E23K01S    2004-10-01    2004.74863388
   2.83197610980E+03   2.76275000000E+03       04N01E23K01S    2004-11-01    2004.83333333
   2.83193742466E+03   2.76378000000E+03       04N01E23K01S    2004-12-15    2004.95355191
   2.83194391629E+03   2.76435000000E+03       04N01E23K01S    2005-01-11    2005.02739726
   2.83205405626E+03   2.76459000000E+03       04N01E23K01S    2005-02-03    2005.09041096
   2.83215429264E+03   2.76503000000E+03       04N01E23K01S    2005-03-02    2005.16438356
   2.83215688235E+03   2.76523000000E+03       04N01E23K01S    2005-04-18    2005.29315068
   2.83200084095E+03   2.76515000000E+03       04N01E23K01S    2005-05-16    2005.36986301
   2.83179564552E+03   2.76500000000E+03       04N01E23K01S    2005-06-06    2005.42739726
   2.83143474911E+03   2.76436000000E+03       04N01E23K01S    2005-07-19    2005.54520548
   2.83132118335E+03   2.76398000000E+03       04N01E23K01S    2005-08-09    2005.60273973
   2.83124392300E+03   2.76372000000E+03       04N01E23K01S    2005-09-08    2005.68493151
   2.83133598095E+03   2.76360000000E+03       04N01E23K01S    2005-09-29    2005.74246575
   2.83168453187E+03   2.76377000000E+03       04N01E23K01S    2005-11-16    2005.87397260
   2.83163766271E+03   2.76386000000E+03       04N01E23K01S    2005-12-05    2005.92602740
   2.83156727301E+03   2.76431000000E+03       04N01E23K01S    2006-01-09    2006.02191781
   2.83154457114E+03   2.76448000000E+03       04N01E23K01S    2006-02-03    2006.09041096
   2.83152754703E+03   2.76474000000E+03       04N01E23K01S    2006-03-07    2006.17808219
   2.83040058613E+03   2.76241000000E+03       04N01E23K01S    2006-09-05    2006.67671233
